"Dstate","Ddistrict","Dtime","Dy_viol","Dx_viol","Dy_prop","Dx_prop","Dy_murd","Dx_murd","Dxx_1","Dxx_2","Dxx_3","Dxx_4","Dxx_5","Dxx_6","Dxx_7","Dxx_8","Dxv_levitt","Dyv_levitt","Dxp_levitt","Dyp_levitt","Dxm_levitt","Dym_levitt"
2,2,5,0.098535,0.0646885,-0.0163660000000005,0.1327553,0.164757,0.0304745,0.038343,0.00807000000000002,0.001,-0.000140480000000007,-0.004,-0.0232731,0,-0.00399999999999999,-0.036296843532839,0.00899326951127752,-0.0512706379459883,-0.0299085920711704,-0.0277795841364624,0.0868094029113397
2,2,6,0.0330950000000001,0.0837914,-0.0664529999999992,0.1508552,0.00684399999999963,0.0487621,0.0581,0.015209,0.00375,-0.000106680000000008,0.011,0.00491369999999997,0,-0.00600000000000001,-0.0304851949163595,-0.011633732356533,-0.0398048592073851,-0.0761247343866862,-0.0248484898918384,-0.0308874077685521
2,2,7,-0.000911000000000106,0.1065694,-0.0586960000000003,0.1821215,0.0469820000000003,0.0704048,0.056263,0.125015,0.017,0.000127450000000007,0.00299999999999999,-0.0162206,0,0,-0.0302884284515264,-0.00566021779545449,-0.0347084645478389,-0.0271071915490371,-0.0281281586917097,0.0460459293151869
2,2,8,0.06376,0.1149143,0.0549289999999996,0.1756082,0.056219,0.0875062,0.045622,-0.00968999999999998,-0.012,6.14500000000007e-05,0.00300000000000001,-0.0263812,0,0.00100000000000001,-0.0278481082150476,0.0561945838703907,-0.0148692746999409,0.0896423606846107,-0.0324975980718085,-0.0294005288623226
2,2,9,-0.0167109999999999,0.1350879,0.0724480000000005,0.1874058,0.193733,0.1061665,0.055766,0.0201420000000001,0.002,0.000357679999999991,0.005,-0.00947219999999998,1,-0.00900000000000002,-0.00524910277909921,0.0194045768020096,0.00572249786356885,0.0617285113526511,-0.0111165059962747,0.319571569909179
2,2,10,-0.00624800000000003,0.1446373,0.0170079999999997,0.178314,-0.0252889999999999,0.1257989,0.0965559999999999,-0.0179100000000001,-0.013,0.000322220000000009,0.00200000000000001,-0.0151061,0,0.00199999999999999,-0.0149517730112806,0.00442283130212818,0.0125636008490747,0.0114895158096112,-0.0269555313933881,-0.0371154154936297
2,2,11,-0.102177,0.1476569,-0.133202,0.161132,-0.180955,0.1353223,0.0223300000000002,0.0013780000000001,0.004,0.000253010000000007,0.044,-0.0655752,0,0.00100000000000001,-0.0330106152764909,-0.0439857180548095,-0.0168087682481944,-0.106376286761864,-0.0357223153223317,-0.102950603453784
2,2,12,-0.0114110000000001,0.1522668,0.0218540000000003,0.158253,-0.0326240000000002,0.1453584,0.0274239999999999,0.043839,-0.009,-4.73100000000137e-05,-0.033,0.0400796,0,-0.00600000000000001,-0.00372454746154605,0.00561398439691243,0.0234105843853837,0.043953167624954,-0.0114966669555417,0.049397834743438
3,4,1,0.130821,0.0031606,0.089823,0.011644,0.0190190000000001,0.0003251,0.0499971,0.00948059999999995,0.00125,0.000304120000000001,-0.016,0.0145363,0,0.00599999999999998,-0.00573254703483536,0.0727326098988004,-0.0276403681117696,0.0502243098723657,0.00256757979844236,-0.0391743129106939
3,4,2,0.045096,0.0095999,0.0848790000000004,0.0283111,-0.052546,0.0019548,0.0855172,0.0232313000000001,-0.00658,-3.65000000000393e-06,0.005,0.0547685,0,0.00300000000000001,-0.0212104591003431,0.0668272289117835,-0.0592527223271086,0.0627521419579418,-0.00398157113525283,-0.017085175461201
3,4,3,0.0392270000000001,0.0125159,0.00420499999999979,0.0355628,0.147425,0.0028104,0.0580885999999999,0.0131933,-0.00433,0.000159579999999995,-0.00199999999999999,-0.0302196,0,-0.00100000000000001,-0.0368782562437078,0.00353064783672113,-0.0825232862925501,0.00208255591960125,-0.014629438130447,0.13723748760527
3,4,4,0.106062,0.0217323,0.0644840000000002,0.0528429,-0.0399320000000003,0.0070413,0.0644417,0.0167454,-0.00425,0.000158380000000005,-0.033,0.014219,0,0.00100000000000001,-0.040900546704211,0.0709721894595392,-0.0902008923948771,0.0571259218375062,-0.0159354687839204,-0.0307334491023211
3,4,5,0.0894300000000001,0.0346103,0.0329949999999997,0.0750832,0.167762,0.0147949,0.1095952,0.0168121,-0.00359,-1.0589999999997e-05,0.013,-0.0525661,0,0.00899999999999999,-0.0579941134536747,-0.00427284329701651,-0.0983855606454904,0.0254497309552342,-0.0365382038957805,0.095451420717952
3,4,6,0.110807,0.0398246,0.0576460000000001,0.0757464,0.084381,0.0218071,0.101624,0.0139413,0.00416999999999999,6.75699999999857e-05,-0.023,-0.0345346,0,0,-0.0659501919478331,0.0701374814451527,-0.105812772055567,0.0526116978343488,-0.0442359600084032,0.0646282543729563
3,4,7,-0.0269280000000001,0.0550632,-0.088851,0.0952404,-0.028775,0.0349623,0.052996,0.0866842999999999,-0.001,0.000455610000000011,0.000999999999999979,0.0288162,0,0.00100000000000001,-0.0664215549429932,-0.0526067367735611,-0.0907303305037137,-0.0431082486186917,-0.0566754595809622,0.0379490704148726
3,4,8,0.0265420000000001,0.0611532,0.00559900000000013,0.0943276,-0.0598930000000002,0.0451093,0.0497969999999999,0.016146,-0.01,-3.4869999999998e-05,0.026,-0.019352,0,-0.00300000000000001,-0.0889151268394689,0.0197384292699362,-0.107351202592234,0.0377325922238148,-0.0798181393482655,-0.164119433052168
